policy,budget,targeted_count,actual_budget,targeted_treated_count,targeted_treated_outcome_rate,targeted_treated_outcome_rate_ci_low,targeted_treated_outcome_rate_ci_high,policy_value_estimator,policy_value,policy_value_ci_low,policy_value_ci_high,gain_vs_treat_none,gain_ci_low,gain_ci_high,incremental_outcomes_per_1000_targeted,incremental_per_1000_ci_low,incremental_per_1000_ci_high,hajek_policy_value,hajek_policy_value_ci_low,hajek_policy_value_ci_high,hajek_gain_vs_treat_none,hajek_gain_ci_low,hajek_gain_ci_high,hajek_incremental_outcomes_per_1000_targeted,hajek_incremental_per_1000_ci_low,hajek_incremental_per_1000_ci_high,treat_none_value,treat_all_value,valid_value_bootstrap_reps,valid_gain_bootstrap_reps,valid_incremental_bootstrap_reps,valid_rate_bootstrap_reps,valid_hajek_value_bootstrap_reps,valid_hajek_gain_bootstrap_reps,valid_hajek_incremental_bootstrap_reps
response,0.02,8000,0.02,6926.0,0.09240542881894312,0.08512479118901455,0.0995953866850028,horvitz_thompson,0.0024489922595672528,0.002203161782028562,0.0027023171037123964,0.0005825433452739203,0.00025404686183229315,0.0008933512514943137,29.127167263696016,12.788199429476403,44.86122118116722,0.0024429506088524985,0.0021966023058172103,0.00269645201012523,0.0005765016945591661,0.00024977382545382775,0.0008858424911122063,19.779730494920766,2.7986602780466785,36.71589410628411,0.0018664489142933324,0.002903000944137085,1000,1000,1000,1000,1000,1000,1000
response,0.1,40000,0.1,34439.0,0.02517494700775284,0.023601723773159416,0.02696516991699728,horvitz_thompson,0.0027666938929185227,0.0025666046894598747,0.002984356275043085,0.0009002449786251905,0.0005341237038703693,0.0012576718928857696,9.002449786251905,5.354626533094595,12.572031311623764,0.0027430467986148846,0.0025438668707428685,0.0029591149973409786,0.0008765978843215522,0.0005120289410521362,0.0012319954061331955,7.372393510180462,3.4940460829025795,11.043991571141909,0.0018664489142933324,0.002903000944137085,1000,1000,1000,1000,1000,1000,1000
response,0.11,44000,0.11,37877.0,0.02315389286374317,0.021682491861874514,0.02477639726288112,horvitz_thompson,0.0027794415407241565,0.002576781331647881,0.0029957561975388117,0.000912992626430824,0.0005434272866880703,0.0012673081266985895,8.299932967552946,4.961023318858829,11.528494301681313,0.002753647738886151,0.0025505613692735226,0.002965937858104061,0.0008871988245928188,0.0005215588249136264,0.001238463311536205,6.822029398121741,3.266520448686936,10.147957916164515,0.0018664489142933324,0.002903000944137085,1000,1000,1000,1000,1000,1000,1000
response,0.12,48000,0.12,41256.0,0.02152414194299011,0.020209495608896764,0.02304566732864766,horvitz_thompson,0.002795130425555258,0.00259424057099149,0.0030072203859283215,0.0009286815112619257,0.0005611193471568644,0.001291014531478645,7.739012593849381,4.667235004742729,10.711680370974046,0.002770317285023085,0.002572256878196686,0.0029770987093045986,0.0009038683707297526,0.0005408458182466259,0.0012631992428918267,6.547866735398176,3.3310292577706937,9.641217585365787,0.0018664489142933324,0.002903000944137085,1000,1000,1000,1000,1000,1000,1000
response,0.2,80000,0.2,68381.0,0.013527149354352817,0.012693645002904845,0.014431988040868161,horvitz_thompson,0.002770638415905197,0.0025912342364751337,0.0029644498924991857,0.000904189501611865,0.0005285629384187444,0.001265583242694701,4.520947508059325,2.6477569510276138,6.324733355332249,0.0027500206342204693,0.0025736501586630066,0.0029429563185164286,0.0008835717199271369,0.0005091896156591086,0.0012416396002486244,4.145963365885651,2.2267974062568503,5.9662135888776,0.0018664489142933324,0.002903000944137085,1000,1000,1000,1000,1000,1000,1000
response,0.4,160000,0.4,136479.0,0.007034049194381553,0.006621769269624277,0.007503762251840732,horvitz_thompson,0.002856916989347534,0.0026882734014363934,0.0030597472950516934,0.0009904680750542018,0.0006139586243108832,0.0013552350255595013,2.4761701876355042,1.53259117803299,3.3865020642986603,0.0028301826558450507,0.0026637800886143313,0.0030320119249653043,0.0009637337415517183,0.0005928503199690596,0.0013260113726643523,2.357377284173654,1.3959826161163087,3.2766493487529744,0.0018664489142933324,0.002903000944137085,1000,1000,1000,1000,1000,1000,1000
response,0.44,176000,0.44,150023.0,0.00640568446171587,0.006024999749351262,0.00684711628132583,horvitz_thompson,0.0028598582263730022,0.0026901594133935886,0.003060456040343892,0.0009934093120796698,0.0006143136488718265,0.0013581776673514444,2.2577484365447043,1.3960221030449267,3.0863177614841177,0.00283616572827176,0.0026667958300068853,0.003040041881691213,0.0009697168139784277,0.0005938301357783535,0.0013298404267961085,2.171169313700318,1.3007500638490221,2.9993744510884515,0.0018664489142933324,0.002903000944137085,1000,1000,1000,1000,1000,1000,1000
response,0.6,240000,0.6,204272.0,0.00477304770110441,0.004485909265558819,0.005080999465593639,horvitz_thompson,0.0028843708222805083,0.002711558582753008,0.003080170152055988,0.001017921907987176,0.0006396373297830099,0.001380911251856146,1.6965365133119599,1.0662642871364694,2.299919719094217,0.002868835601253334,0.0026952758412716,0.003063064513621896,0.0010023866869600018,0.0006239977077119208,0.0013636753182625324,1.6662407149870788,1.0298197087284016,2.2723491969092033,0.0018664489142933324,0.002903000944137085,1000,1000,1000,1000,1000,1000,1000
response,0.8,320000,0.8,272040.0,0.0036097632701073373,0.0033886730910065,0.003842294661692621,horvitz_thompson,0.0029049594814587855,0.0027324758069150724,0.0031001281515344523,0.001038510567165453,0.0006608537081502264,0.00140343123828619,1.298138208956816,0.8260409837804632,1.7549352841226504,0.0029023646752830957,0.0027279258395403474,0.0030965989552939202,0.0010359157609897633,0.0006567547608217868,0.0013983632602859767,1.2953345795318578,0.8206556010455032,1.750403278833013,0.0018664489142933324,0.002903000944137085,1000,1000,1000,1000,1000,1000,1000
response,1.0,400000,1.0,339993.0,0.002903000944137085,0.00272579933968485,0.003088324288807178,horvitz_thompson,0.002903000944137078,0.0027257993396848502,0.003088324288807178,0.0010365520298437458,0.0006539723709692407,0.0014021334860330377,1.0365520298437458,0.6539723709692408,1.4021334860330377,0.002903000944137085,0.0027257993396848502,0.0030883242888071786,0.0010365520298437527,0.0006539723709692402,0.0014021334860330377,1.0365520298437527,0.6539723709692398,1.4021334860330377,0.0018664489142933324,0.002903000944137085,1000,1000,1000,1000,1000,1000,1000
s_learner,0.01,4000,0.01,3460.0,0.15144508670520232,0.13930639401774264,0.16410360884749708,horvitz_thompson,0.0023244501564505596,0.0020751027091835167,0.00259871280250567,0.0004580012421572274,0.00014197149317895743,0.0007608083296709808,45.80012421572274,14.118615228940886,75.9506801770742,0.002321715802132268,0.0020729664461435616,0.002594318374708937,0.0004552668878389356,0.00014027074156407752,0.0007560646940366467,31.074716334831955,-0.9431966689045523,61.31941316652129,0.0018664489142933324,0.002903000944137085,1000,1000,1000,1000,1000,1000,1000
s_learner,0.02,8000,0.02,6944.0,0.08755760368663594,0.08069782657001388,0.09426312132112491,horvitz_thompson,0.002454861009446555,0.0022038459122720503,0.0027064234827780145,0.0005884120951532227,0.0002644435920007306,0.00089138480032311,29.42060475766114,13.189902814070317,44.78291462671193,0.002447943114863408,0.0021992181815349344,0.002699002671793263,0.0005814942005700756,0.0002589390744656844,0.0008839506702259503,19.375785504817763,2.632825006763198,35.74358992812757,0.0018664489142933324,0.002903000944137085,1000,1000,1000,1000,1000,1000,1000
s_learner,0.1,40000,0.1,34212.0,0.02051911609961417,0.01898406941117174,0.02203037011602353,horvitz_thompson,0.002581354787799134,0.0023458507579059,0.0028363372007244687,0.0007149058735058017,0.0003642011311768632,0.0010482534842664116,7.149058735058017,3.654027076190014,10.5013195286801,0.002570634758655282,0.0023392838755821447,0.002821631406542678,0.0007041858443619495,0.000357962586509837,0.0010368568109580738,6.5246447796418146,2.943871627723327,9.98596356863453,0.0018664489142933324,0.002903000944137085,1000,1000,1000,1000,1000,1000,1000
s_learner,0.11,44000,0.11,37622.0,0.018659295093296474,0.017272271094780453,0.020024314192684467,horvitz_thompson,0.002581354787799134,0.0023458507579059,0.0028363372007244687,0.0007149058735058017,0.0003642011311768632,0.0010482534842664116,6.499144304598198,3.3207909210642494,9.56819905189716,0.0025701294401022116,0.0023391597368672985,0.0028214654889230986,0.0007036805258088792,0.0003566819690243982,0.0010367915936122084,5.959389166673708,2.707915009952396,9.110717935090046,0.0018664489142933324,0.002903000944137085,1000,1000,1000,1000,1000,1000,1000
s_learner,0.12,48000,0.12,41010.0,0.01711777615215801,0.01581053757368638,0.01836104124719685,horvitz_thompson,0.002581354787799134,0.0023458507579059,0.0028363372007244687,0.0007149058735058017,0.0003642011311768632,0.0010482534842664116,5.957548945881681,3.0412599664227886,8.7765483358178,0.0025707281162961663,0.00233868887282581,0.002820395030106841,0.0007042792020028339,0.00035724497388243037,0.0010368381686229225,5.529793319539984,2.5497143435446348,8.39114271869377,0.0018664489142933324,0.002903000944137085,1000,1000,1000,1000,1000,1000,1000
s_learner,0.2,80000,0.2,68059.0,0.010505590737448391,0.00973927937211663,0.011260625244996299,horvitz_thompson,0.0025862614242321245,0.002344126435847036,0.002841051212968713,0.000719812509938792,0.00035514688672851915,0.0010554595279930778,3.59906254969396,1.7767399577614713,5.267646919411644,0.002583202396078008,0.002342691777449721,0.0028398199393066597,0.0007167534817846754,0.0003520378979916834,0.0010489964041099096,3.5547490993946265,1.7238905535631435,5.23610568889278,0.0018664489142933324,0.002903000944137085,1000,1000,1000,1000,1000,1000,1000
s_learner,0.4,160000,0.4,135946.0,0.005377135038912509,0.004982039034021182,0.005768261587369553,horvitz_thompson,0.002599991771741519,0.002364704092559776,0.0028360302584918774,0.0007335428574481867,0.00036791538256500877,0.0010714343640464156,1.8338571436204667,0.9179644318638405,2.683433334912848,0.00260260433136002,0.002365494410718401,0.0028413867094566883,0.0007361554170666874,0.0003716388922021876,0.0010731755627645713,1.8434192328095744,0.9351930905843935,2.6894223226120184,0.0018664489142933324,0.002903000944137085,1000,1000,1000,1000,1000,1000,1000
s_learner,0.44,176000,0.44,149566.0,0.00492090448363933,0.004571715346268403,0.005276484788193989,horvitz_thompson,0.0026146979568688598,0.0023784222790677262,0.0028520252903753607,0.0007482490425755273,0.0003826067613667126,0.001085699758648781,1.700566005853471,0.8672311559594594,2.46675063286488,0.0026162839907830386,0.0023818341850023626,0.002856638740243669,0.0007498350764897062,0.0003855084707309871,0.001090556129180187,1.705348759950142,0.8735437922325842,2.4793399306543273,0.0018664489142933324,0.002903000944137085,1000,1000,1000,1000,1000,1000,1000
s_learner,0.6,240000,0.6,203902.0,0.0036586203176035546,0.003398332498832582,0.003917453147347323,horvitz_thompson,0.0026107808822254455,0.0023881809164126985,0.0028577085853709674,0.0007443319679321132,0.000371038599288769,0.0010801234873209485,1.2405532798868553,0.6191232141780734,1.796226005550552,0.002615591056182441,0.002392589057046701,0.002862346067580302,0.0007491421418891087,0.0003816280589960407,0.0010841672971426697,1.2485144945662674,0.635299534984927,1.8031742987309431,0.0018664489142933324,0.002903000944137085,1000,1000,1000,1000,1000,1000,1000
s_learner,0.8,320000,0.8,271645.0,0.0028750759263008706,0.0026774063044921717,0.00307230922634778,horvitz_thompson,0.002663730010769687,0.002442193554410667,0.002893258366772895,0.0007972810964763546,0.00043150309732776734,0.0011243559183067697,0.9966013705954432,0.5396643233794612,1.4055027743638053,0.0026821032825370917,0.0024623460082657646,0.0029148032814574855,0.0008156543682437593,0.00045447533415155097,0.001144040659768983,1.0138413073369579,0.5643154350346848,1.4194008675360419,0.0018664489142933324,0.002903000944137085,1000,1000,1000,1000,1000,1000,1000
s_learner,1.0,400000,1.0,339993.0,0.002903000944137085,0.00272579933968485,0.003088324288807178,horvitz_thompson,0.0029030009441370725,0.0027257993396848502,0.003088324288807178,0.00103655202984374,0.0006539723709692407,0.0014021334860330377,1.0365520298437398,0.6539723709692408,1.4021334860330377,0.002903000944137085,0.0027257993396848502,0.0030883242888071786,0.0010365520298437527,0.0006539723709692402,0.0014021334860330377,1.0365520298437527,0.6539723709692398,1.4021334860330377,0.0018664489142933324,0.002903000944137085,1000,1000,1000,1000,1000,1000,1000
t_learner,0.01,4000,0.01,3460.0,0.11445086705202312,0.10386347081857601,0.1254061549302127,horvitz_thompson,0.002247936821273491,0.0019590736749858094,0.002533108714891636,0.00038148790698015836,0.00010983751632043183,0.0006231501074869767,38.14879069801584,11.12249196156331,62.23627484938566,0.002245292473001518,0.0019552600854436677,0.0025301685463169923,0.00037884355870818564,0.00010749119883976488,0.0006206649502705446,27.413830014986083,-0.9181179500720434,53.00935187297004,0.0018664489142933324,0.002903000944137085,1000,1000,1000,1000,1000,1000,1000
t_learner,0.02,8000,0.02,6915.0,0.07534345625451916,0.06926589200533953,0.0816017780852875,horvitz_thompson,0.0023989500576193966,0.002125613670708237,0.002668641346348828,0.0005325011433260642,0.00023459140076937976,0.000808783309995038,26.62505716630321,11.615196607186425,40.266622631258876,0.0023935467928665453,0.0021216591469121636,0.002660633866198574,0.0005270978785732129,0.00023149982448716173,0.000802682254560396,20.043917084012243,4.51615672996182,34.45292835470149,0.0018664489142933324,0.002903000944137085,1000,1000,1000,1000,1000,1000,1000
t_learner,0.1,40000,0.1,34376.0,0.020973935303700255,0.01951068929521409,0.02250133100354038,horvitz_thompson,0.0027038971810792187,0.002463656111664944,0.0029671565266814748,0.0008374482667858864,0.000510514774203349,0.0011665618935914573,8.374482667858864,5.111669497830777,11.671097988099596,0.002684073779890059,0.00244584814242014,0.0029473156149234163,0.0008176248655967268,0.0004878297056463305,0.001144163728804953,7.282612401851037,3.7660595020269065,10.752829771288528,0.0018664489142933324,0.002903000944137085,1000,1000,1000,1000,1000,1000,1000
t_learner,0.11,44000,0.11,37746.0,0.019339797594447095,0.017973333022987193,0.020736853310329314,horvitz_thompson,0.002713703591859384,0.0024684585849752577,0.002972387065235067,0.0008472546775660519,0.0005174423590593595,0.0011800044051090486,7.7023152506004715,4.714561247430007,10.701003018396454,0.0026953783651083576,0.002456179730472852,0.0029561615907483076,0.0008289294508150252,0.0004984459528785351,0.0011599619638910702,6.86777968590856,3.7407746900118526,9.999902554200355,0.0018664489142933324,0.002903000944137085,1000,1000,1000,1000,1000,1000,1000
t_learner,0.12,48000,0.12,41173.0,0.01790008014961261,0.016641723581981186,0.019196547913771195,horvitz_thompson,0.0027342922510376613,0.0024896068601757532,0.0029933193877208536,0.0008678433367443287,0.000538120824643445,0.0011963977298979902,7.232027806202739,4.493690394153435,9.958322812201644,0.0027143970995106856,0.0024729528693308066,0.0029708914707487237,0.0008479481852173532,0.0005162501392656288,0.0011759308025733866,6.474856771847852,3.6127028216326806,9.368310952560991,0.0018664489142933324,0.002903000944137085,1000,1000,1000,1000,1000,1000,1000
t_learner,0.2,80000,0.2,68371.0,0.011422971727779322,0.010700621778968314,0.012199775211188217,horvitz_thompson,0.0027637183454639726,0.0025175954737438576,0.0030163419844234456,0.0008972694311706402,0.0005545761628229288,0.0012358306256262817,4.486347155853202,2.7710237567401705,6.217523488533918,0.0027436859826441163,0.002506167213813542,0.002996851999461309,0.0008772370683507839,0.0005363422820592231,0.0012153782253637774,4.199650719954057,2.435674860126388,5.949905358756193,0.0018664489142933324,0.002903000944137085,1000,1000,1000,1000,1000,1000,1000
t_learner,0.4,160000,0.4,136210.0,0.005946699948608766,0.005562770142642455,0.006331767045638578,horvitz_thompson,0.0027990200518554055,0.002565983098916622,0.0030356229979293715,0.0009325711375620729,0.0005905731087801949,0.0012790083174721062,2.331427843905182,1.4722047188446383,3.200574823910709,0.002787390645059332,0.002557157604311484,0.0030287171266555773,0.0009209417307659998,0.000577084421519718,0.0012683301706143864,2.2897012096428138,1.4177197041834895,3.1697102282985194,0.0018664489142933324,0.002903000944137085,1000,1000,1000,1000,1000,1000,1000
t_learner,0.44,176000,0.44,149805.0,0.005453756550181903,0.005103530217217742,0.005804587014186112,horvitz_thompson,0.002819608711033682,0.002586609003804902,0.0030563495363714484,0.0009531597967403498,0.000607194220987872,0.0012997053515745266,2.1662722653189768,1.3783291886149132,2.957256158616275,0.0028081525492950946,0.002579703901364881,0.0030491755582701978,0.0009417036350017622,0.0006011294526210956,0.0012909960871265573,2.1325120378703937,1.350111813868411,2.937463768364139,0.0018664489142933324,0.002903000944137085,1000,1000,1000,1000,1000,1000,1000
t_learner,0.6,240000,0.6,204084.0,0.004066952823347249,0.003809437324694002,0.004327090295161108,horvitz_thompson,0.0028411800699157204,0.002602874049651766,0.0030748283112981135,0.0009747311556223878,0.0006217039744525132,0.001324931792433171,1.624551926037313,1.035745186602218,2.209659040163056,0.0028362754529954876,0.0025952177236236744,0.0030719233655264015,0.0009698265387021552,0.0006222512700405197,0.0013212724329078709,1.6167913354310004,1.0367910877600683,2.206102425388626,0.0018664489142933324,0.002903000944137085,1000,1000,1000,1000,1000,1000,1000
t_learner,0.8,320000,0.8,271989.0,0.003081006952487049,0.002886396177113807,0.003276043424871474,horvitz_thompson,0.0028647099661194653,0.0026320908428481226,0.00309830949187727,0.0009982610518261329,0.0006474878842423278,0.0013513238267826072,1.247826314782666,0.8087244481099555,1.6886365153702718,0.0028650132913256823,0.0026301073345962136,0.003099184737058441,0.00099856437703235,0.0006450151650367806,0.001343416524294114,1.2480936617828355,0.8060459111695153,1.6822748118221746,0.0018664489142933324,0.002903000944137085,1000,1000,1000,1000,1000,1000,1000
t_learner,1.0,400000,1.0,339993.0,0.002903000944137085,0.00272579933968485,0.003088324288807178,horvitz_thompson,0.0029030009441370717,0.0027257993396848502,0.003088324288807178,0.0010365520298437395,0.0006539723709692407,0.0014021334860330377,1.0365520298437394,0.6539723709692408,1.4021334860330377,0.002903000944137085,0.0027257993396848502,0.0030883242888071786,0.0010365520298437527,0.0006539723709692402,0.0014021334860330377,1.0365520298437527,0.6539723709692398,1.4021334860330377,0.0018664489142933324,0.002903000944137085,1000,1000,1000,1000,1000,1000,1000
